date,SKU,Channel,quantity,Supplier,Country,Region,Store
2021-07-27 00:00:00,Diabecheck,Online Store,138.0,Merck,USA,North America,Store04
2021-08-03 00:00:00,Diabecheck,Online Store,186.0,Merck,South Korea,APAC,Store12
2021-08-10 00:00:00,Diabecheck,Online Store,278.0,Merck,USA,North America,Store04
2021-08-17 00:00:00,Diabecheck,Online Store,0.0,Merck,Germany,EMEA,Store12
2021-08-24 00:00:00,Diabecheck,Online Store,154.0,Merck,Germany,EMEA,Store02
2021-08-31 00:00:00,Diabecheck,Online Store,73.0,Merck,Australia,APAC,Store12
2021-09-07 00:00:00,Diabecheck,Online Store,152.0,Merck,Australia,APAC,Store10
2021-09-14 00:00:00,Diabecheck,Online Store,0.0,Merck,Egypt,EMEA,Store12
2021-09-21 00:00:00,Diabecheck,Online Store,103.0,Merck,Germany,EMEA,Store11
2021-09-28 00:00:00,Diabecheck,Online Store,37.0,Merck,Germany,EMEA,Store09
2021-10-05 00:00:00,Diabecheck,Online Store,63.0,Merck,South Korea,APAC,Store08
2021-10-12 00:00:00,Diabecheck,Online Store,50.0,Merck,Australia,APAC,Store12
2021-10-19 00:00:00,Diabecheck,Online Store,180.0,Merck,Egypt,EMEA,Store09
2021-10-26 00:00:00,Diabecheck,Online Store,197.0,Merck,Australia,APAC,Store09
2021-11-02 00:00:00,Diabecheck,Online Store,208.0,Merck,USA,North America,Store07
2021-11-09 00:00:00,Diabecheck,Online Store,176.0,Merck,Australia,APAC,Store09
2021-11-16 00:00:00,Diabecheck,Online Store,42.0,Merck,Australia,APAC,Store04
2021-11-23 00:00:00,Diabecheck,Online Store,0.0,Merck,Germany,EMEA,Store04
2021-11-30 00:00:00,Diabecheck,Online Store,259.0,Merck,Egypt,EMEA,Store10
2021-12-07 00:00:00,Diabecheck,Online Store,158.0,Merck,Australia,APAC,Store05
2021-12-14 00:00:00,Diabecheck,Online Store,202.0,Merck,Egypt,EMEA,Store11
2021-12-21 00:00:00,Diabecheck,Online Store,173.0,Merck,USA,North America,Store09
2021-12-28 00:00:00,Diabecheck,Online Store,28.0,Merck,USA,North America,Store05
2022-01-04 00:00:00,Diabecheck,Online Store,150.0,Merck,South Korea,APAC,Store07
2022-01-11 00:00:00,Diabecheck,Online Store,186.0,Merck,Germany,EMEA,Store12
2022-01-18 00:00:00,Diabecheck,Online Store,256.0,Merck,Australia,APAC,Store09
2022-01-25 00:00:00,Diabecheck,Online Store,152.0,Merck,Germany,EMEA,Store02
2022-02-01 00:00:00,Diabecheck,Online Store,0.0,Merck,USA,North America,Store01
2022-02-08 00:00:00,Diabecheck,Online Store,0.0,Merck,South Korea,APAC,Store10
2022-02-15 00:00:00,Diabecheck,Online Store,125.0,Merck,Germany,EMEA,Store10
2022-02-22 00:00:00,Diabecheck,Online Store,33.0,Merck,Canada,North America,Store12
2022-03-01 00:00:00,Diabecheck,Online Store,104.0,Merck,Germany,EMEA,Store04
2022-03-08 00:00:00,Diabecheck,Online Store,220.0,Merck,Germany,EMEA,Store09
2022-03-15 00:00:00,Diabecheck,Online Store,186.0,Merck,Australia,APAC,Store02
2022-03-22 00:00:00,Diabecheck,Online Store,154.0,Merck,USA,North America,Store01
2022-03-29 00:00:00,Diabecheck,Online Store,0.0,Merck,Egypt,EMEA,Store02
2022-04-05 00:00:00,Diabecheck,Online Store,303.0,Merck,Australia,APAC,Store11
2022-04-12 00:00:00,Diabecheck,Online Store,0.0,Merck,Australia,APAC,Store12
2022-04-19 00:00:00,Diabecheck,Online Store,0.0,Merck,Canada,North America,Store01
2022-04-26 00:00:00,Diabecheck,Online Store,0.0,Merck,USA,North America,Store12
2022-05-03 00:00:00,Diabecheck,Online Store,55.0,Merck,USA,North America,Store12
2022-05-10 00:00:00,Diabecheck,Online Store,283.0,Merck,Australia,APAC,Store07
2022-05-17 00:00:00,Diabecheck,Online Store,181.0,Merck,Egypt,EMEA,Store12
2022-05-24 00:00:00,Diabecheck,Online Store,198.0,Merck,Canada,North America,Store04
2022-05-31 00:00:00,Diabecheck,Online Store,0.0,Merck,Australia,APAC,Store07
2022-06-07 00:00:00,Diabecheck,Online Store,157.0,Merck,Australia,APAC,Store10
2022-06-14 00:00:00,Diabecheck,Online Store,174.0,Merck,South Korea,APAC,Store02
2022-06-21 00:00:00,Diabecheck,Online Store,188.0,Merck,South Korea,APAC,Store05
2022-06-28 00:00:00,Diabecheck,Online Store,0.0,Merck,Australia,APAC,Store07
2022-07-05 00:00:00,Diabecheck,Online Store,187.0,Merck,South Korea,APAC,Store07
2022-07-12 00:00:00,Diabecheck,Online Store,180.0,Merck,Egypt,EMEA,Store10
2022-07-19 00:00:00,Diabecheck,Online Store,242.0,Merck,South Korea,APAC,Store11
2022-07-26 00:00:00,Diabecheck,Online Store,59.0,Merck,Canada,North America,Store05
2022-08-02 00:00:00,Diabecheck,Online Store,86.0,Merck,Egypt,EMEA,Store02
2022-08-09 00:00:00,Diabecheck,Online Store,143.0,Merck,Egypt,EMEA,Store01
2022-08-16 00:00:00,Diabecheck,Online Store,193.0,Merck,USA,North America,Store05
2022-08-23 00:00:00,Diabecheck,Online Store,183.0,Merck,Germany,EMEA,Store10
2022-08-30 00:00:00,Diabecheck,Online Store,46.0,Merck,South Korea,APAC,Store08
2022-09-06 00:00:00,Diabecheck,Online Store,135.0,Merck,Germany,EMEA,Store04
2022-09-13 00:00:00,Diabecheck,Online Store,134.0,Merck,Egypt,EMEA,Store06
2022-09-20 00:00:00,Diabecheck,Online Store,165.0,Merck,Germany,EMEA,Store05
2022-09-27 00:00:00,Diabecheck,Online Store,166.0,Merck,Germany,EMEA,Store11
2022-10-04 00:00:00,Diabecheck,Online Store,111.0,Merck,Germany,EMEA,Store07
2022-10-11 00:00:00,Diabecheck,Online Store,253.0,Merck,USA,North America,Store04
2022-10-18 00:00:00,Diabecheck,Online Store,107.0,Merck,Canada,North America,Store09
2022-10-25 00:00:00,Diabecheck,Online Store,90.0,Merck,Canada,North America,Store08
2022-11-01 00:00:00,Diabecheck,Online Store,216.0,Merck,Germany,EMEA,Store08
2022-11-08 00:00:00,Diabecheck,Online Store,137.0,Merck,Australia,APAC,Store12
2022-11-15 00:00:00,Diabecheck,Online Store,0.0,Merck,Egypt,EMEA,Store03
2022-11-22 00:00:00,Diabecheck,Online Store,164.0,Merck,Egypt,EMEA,Store10
2022-11-29 00:00:00,Diabecheck,Online Store,225.0,Merck,Germany,EMEA,Store07
2022-12-06 00:00:00,Diabecheck,Online Store,273.0,Merck,USA,North America,Store05
2022-12-13 00:00:00,Diabecheck,Online Store,63.0,Merck,Germany,EMEA,Store05
2022-12-20 00:00:00,Diabecheck,Online Store,197.0,Merck,Germany,EMEA,Store08
2022-12-27 00:00:00,Diabecheck,Online Store,0.0,Merck,Germany,EMEA,Store05
2023-01-03 00:00:00,Diabecheck,Online Store,242.0,Merck,Germany,EMEA,Store03
2023-01-10 00:00:00,Diabecheck,Online Store,192.0,Merck,Australia,APAC,Store01
2023-01-17 00:00:00,Diabecheck,Online Store,188.0,Merck,South Korea,APAC,Store06
2023-01-24 00:00:00,Diabecheck,Online Store,108.0,Merck,South Korea,APAC,Store08
2023-01-31 00:00:00,Diabecheck,Online Store,130.0,Merck,South Korea,APAC,Store06
2023-02-07 00:00:00,Diabecheck,Online Store,271.0,Merck,Egypt,EMEA,Store04
2023-02-14 00:00:00,Diabecheck,Online Store,203.0,Merck,South Korea,APAC,Store07
2023-02-21 00:00:00,Diabecheck,Online Store,283.0,Merck,South Korea,APAC,Store07
2023-02-28 00:00:00,Diabecheck,Online Store,256.0,Merck,USA,North America,Store03
2023-03-07 00:00:00,Diabecheck,Online Store,56.0,Merck,South Korea,APAC,Store12
2023-03-14 00:00:00,Diabecheck,Online Store,259.0,Merck,South Korea,APAC,Store08
2023-03-21 00:00:00,Diabecheck,Online Store,125.0,Merck,Canada,North America,Store05
2023-03-28 00:00:00,Diabecheck,Online Store,180.0,Merck,Canada,North America,Store06
2023-04-04 00:00:00,Diabecheck,Online Store,54.0,Merck,Germany,EMEA,Store05
2023-04-11 00:00:00,Diabecheck,Online Store,200.0,Merck,USA,North America,Store08
2023-04-18 00:00:00,Diabecheck,Online Store,463.0,Merck,South Korea,APAC,Store03
2023-04-25 00:00:00,Diabecheck,Online Store,347.0,Merck,South Korea,APAC,Store10
2023-05-02 00:00:00,Diabecheck,Online Store,114.0,Merck,Egypt,EMEA,Store12
2023-05-09 00:00:00,Diabecheck,Online Store,136.0,Merck,Egypt,EMEA,Store03
2023-05-16 00:00:00,Diabecheck,Online Store,0.0,Merck,USA,North America,Store06
2023-05-23 00:00:00,Diabecheck,Online Store,150.0,Merck,Canada,North America,Store11
2023-05-30 00:00:00,Diabecheck,Online Store,176.0,Merck,USA,North America,Store09
2023-06-06 00:00:00,Diabecheck,Online Store,269.0,Merck,Canada,North America,Store06
2023-06-13 00:00:00,Diabecheck,Online Store,110.0,Merck,South Korea,APAC,Store12
2023-06-20 00:00:00,Diabecheck,Online Store,161.0,Merck,Germany,EMEA,Store12
2023-06-27 00:00:00,Diabecheck,Online Store,212.0,Merck,Egypt,EMEA,Store03
2023-07-04 00:00:00,Diabecheck,Online Store,52.0,Merck,USA,North America,Store07
2023-07-11 00:00:00,Diabecheck,Online Store,167.0,Merck,Australia,APAC,Store04
2023-07-18 00:00:00,Diabecheck,Online Store,214.0,Merck,USA,North America,Store07
2023-07-25 00:00:00,Diabecheck,Online Store,135.0,Merck,Canada,North America,Store03
2023-08-01 00:00:00,Diabecheck,Online Store,155.0,Merck,USA,North America,Store06
2023-08-08 00:00:00,Diabecheck,Online Store,62.0,Merck,Australia,APAC,Store11
2023-08-15 00:00:00,Diabecheck,Online Store,42.0,Merck,Germany,EMEA,Store06
2023-08-22 00:00:00,Diabecheck,Online Store,354.0,Merck,Australia,APAC,Store07
2023-08-29 00:00:00,Diabecheck,Online Store,162.0,Merck,Canada,North America,Store03
2023-09-05 00:00:00,Diabecheck,Online Store,200.0,Merck,South Korea,APAC,Store09
2023-09-12 00:00:00,Diabecheck,Online Store,438.0,Merck,Germany,EMEA,Store01
2023-09-19 00:00:00,Diabecheck,Online Store,25.0,Merck,Egypt,EMEA,Store05
2023-09-26 00:00:00,Diabecheck,Online Store,229.0,Merck,Canada,North America,Store12
2023-10-03 00:00:00,Diabecheck,Online Store,287.0,Merck,USA,North America,Store10
2023-10-10 00:00:00,Diabecheck,Online Store,0.0,Merck,Australia,APAC,Store07
2023-10-17 00:00:00,Diabecheck,Online Store,350.0,Merck,Australia,APAC,Store04
2023-10-24 00:00:00,Diabecheck,Online Store,207.0,Merck,Germany,EMEA,Store06
2021-02-02 00:00:00,Immunomax,Online Store,478.0,Pfizer,USA,North America,Store03
2021-02-09 00:00:00,Immunomax,Online Store,311.0,Pfizer,USA,North America,Store11
2021-02-16 00:00:00,Immunomax,Online Store,626.0,Pfizer,USA,North America,Store06
2021-02-23 00:00:00,Immunomax,Online Store,213.0,Pfizer,Egypt,EMEA,Store12
2021-03-02 00:00:00,Immunomax,Online Store,525.0,Pfizer,Australia,APAC,Store10
2021-03-09 00:00:00,Immunomax,Online Store,97.0,Pfizer,Canada,North America,Store08
2021-03-16 00:00:00,Immunomax,Online Store,178.0,Pfizer,South Korea,APAC,Store02
2021-03-23 00:00:00,Immunomax,Online Store,325.0,Pfizer,USA,North America,Store05
2021-03-30 00:00:00,Immunomax,Online Store,326.0,Pfizer,Germany,EMEA,Store02
2021-04-06 00:00:00,Immunomax,Online Store,400.0,Pfizer,USA,North America,Store02
2021-04-13 00:00:00,Immunomax,Online Store,213.0,Pfizer,USA,North America,Store01
2021-04-20 00:00:00,Immunomax,Online Store,546.0,Pfizer,USA,North America,Store07
2021-04-27 00:00:00,Immunomax,Online Store,269.0,Pfizer,Canada,North America,Store07
2021-05-04 00:00:00,Immunomax,Online Store,408.0,Pfizer,USA,North America,Store01
2021-05-11 00:00:00,Immunomax,Online Store,287.0,Pfizer,South Korea,APAC,Store08
2021-05-18 00:00:00,Immunomax,Online Store,57.0,Pfizer,South Korea,APAC,Store12
2021-05-25 00:00:00,Immunomax,Online Store,298.0,Pfizer,Australia,APAC,Store05
2021-06-01 00:00:00,Immunomax,Online Store,414.0,Pfizer,Egypt,EMEA,Store05
2021-06-08 00:00:00,Immunomax,Online Store,478.0,Pfizer,Canada,North America,Store04
2021-06-15 00:00:00,Immunomax,Online Store,471.0,Pfizer,Egypt,EMEA,Store04
2021-06-22 00:00:00,Immunomax,Online Store,369.0,Pfizer,Australia,APAC,Store01
2021-06-29 00:00:00,Immunomax,Online Store,394.0,Pfizer,Australia,APAC,Store11
2021-07-06 00:00:00,Immunomax,Online Store,255.0,Pfizer,Australia,APAC,Store05
2021-07-13 00:00:00,Immunomax,Online Store,372.0,Pfizer,Germany,EMEA,Store01
2021-07-20 00:00:00,Immunomax,Online Store,481.0,Pfizer,USA,North America,Store10
2021-07-27 00:00:00,Immunomax,Online Store,146.0,Pfizer,Australia,APAC,Store02
2021-08-03 00:00:00,Immunomax,Online Store,66.0,Pfizer,Germany,EMEA,Store09
2021-08-10 00:00:00,Immunomax,Online Store,448.0,Pfizer,South Korea,APAC,Store06
2021-08-17 00:00:00,Immunomax,Online Store,90.0,Pfizer,Egypt,EMEA,Store04
2021-08-24 00:00:00,Immunomax,Online Store,0.0,Pfizer,South Korea,APAC,Store04
2021-08-31 00:00:00,Immunomax,Online Store,0.0,Pfizer,South Korea,APAC,Store09
2021-09-07 00:00:00,Immunomax,Online Store,362.0,Pfizer,Egypt,EMEA,Store08
2021-09-14 00:00:00,Immunomax,Online Store,88.0,Pfizer,Egypt,EMEA,Store07
2021-09-21 00:00:00,Immunomax,Online Store,134.0,Pfizer,South Korea,APAC,Store05
2021-09-28 00:00:00,Immunomax,Online Store,481.0,Pfizer,Australia,APAC,Store08
2021-10-05 00:00:00,Immunomax,Online Store,763.0,Pfizer,USA,North America,Store11
2021-10-12 00:00:00,Immunomax,Online Store,667.0,Pfizer,Egypt,EMEA,Store03
2021-10-19 00:00:00,Immunomax,Online Store,275.0,Pfizer,Egypt,EMEA,Store03
2021-10-26 00:00:00,Immunomax,Online Store,494.0,Pfizer,Canada,North America,Store01
2021-11-02 00:00:00,Immunomax,Online Store,182.0,Pfizer,Australia,APAC,Store03
2021-11-09 00:00:00,Immunomax,Online Store,163.0,Pfizer,Germany,EMEA,Store01
2021-11-16 00:00:00,Immunomax,Online Store,588.0,Pfizer,USA,North America,Store03
2021-11-23 00:00:00,Immunomax,Online Store,476.0,Pfizer,Germany,EMEA,Store04
2021-11-30 00:00:00,Immunomax,Online Store,644.0,Pfizer,Canada,North America,Store12
2021-12-07 00:00:00,Immunomax,Online Store,0.0,Pfizer,Egypt,EMEA,Store07
2021-12-14 00:00:00,Immunomax,Online Store,491.0,Pfizer,Egypt,EMEA,Store12
2021-12-21 00:00:00,Immunomax,Online Store,463.0,Pfizer,Germany,EMEA,Store02
2021-12-28 00:00:00,Immunomax,Online Store,301.0,Pfizer,Germany,EMEA,Store03
2022-01-04 00:00:00,Immunomax,Online Store,655.0,Pfizer,Canada,North America,Store09
2022-01-11 00:00:00,Immunomax,Online Store,360.0,Pfizer,Egypt,EMEA,Store09
2022-01-18 00:00:00,Immunomax,Online Store,475.0,Pfizer,Canada,North America,Store01
2022-01-25 00:00:00,Immunomax,Online Store,359.0,Pfizer,South Korea,APAC,Store05
2022-02-01 00:00:00,Immunomax,Online Store,97.0,Pfizer,Canada,North America,Store01
2022-02-08 00:00:00,Immunomax,Online Store,381.0,Pfizer,South Korea,APAC,Store10
2022-02-15 00:00:00,Immunomax,Online Store,0.0,Pfizer,Canada,North America,Store08
2022-02-22 00:00:00,Immunomax,Online Store,212.0,Pfizer,South Korea,APAC,Store12
2022-03-01 00:00:00,Immunomax,Online Store,241.0,Pfizer,South Korea,APAC,Store04
2022-03-08 00:00:00,Immunomax,Online Store,420.0,Pfizer,Canada,North America,Store02
2022-03-15 00:00:00,Immunomax,Online Store,203.0,Pfizer,Egypt,EMEA,Store10
2022-03-22 00:00:00,Immunomax,Online Store,554.0,Pfizer,Germany,EMEA,Store11
2022-03-29 00:00:00,Immunomax,Online Store,354.0,Pfizer,South Korea,APAC,Store11
2022-04-05 00:00:00,Immunomax,Online Store,292.0,Pfizer,USA,North America,Store02
2022-04-12 00:00:00,Immunomax,Online Store,157.0,Pfizer,South Korea,APAC,Store08
2022-04-19 00:00:00,Immunomax,Online Store,631.0,Pfizer,Australia,APAC,Store11
2022-04-26 00:00:00,Immunomax,Online Store,448.0,Pfizer,Germany,EMEA,Store04
2022-05-03 00:00:00,Immunomax,Online Store,309.0,Pfizer,Germany,EMEA,Store09
2022-05-10 00:00:00,Immunomax,Online Store,0.0,Pfizer,Egypt,EMEA,Store12
2022-05-17 00:00:00,Immunomax,Online Store,172.0,Pfizer,USA,North America,Store06
2022-05-24 00:00:00,Immunomax,Online Store,552.0,Pfizer,USA,North America,Store07
2022-05-31 00:00:00,Immunomax,Online Store,258.0,Pfizer,USA,North America,Store01
2022-06-07 00:00:00,Immunomax,Online Store,177.0,Pfizer,Egypt,EMEA,Store03
2022-06-14 00:00:00,Immunomax,Online Store,298.0,Pfizer,Canada,North America,Store09
2022-06-21 00:00:00,Immunomax,Online Store,924.0,Pfizer,South Korea,APAC,Store08
2022-06-28 00:00:00,Immunomax,Online Store,631.0,Pfizer,Australia,APAC,Store08
2022-07-05 00:00:00,Immunomax,Online Store,590.0,Pfizer,South Korea,APAC,Store01
2022-07-12 00:00:00,Immunomax,Online Store,285.0,Pfizer,Egypt,EMEA,Store11
2022-07-19 00:00:00,Immunomax,Online Store,384.0,Pfizer,Germany,EMEA,Store06
2022-07-26 00:00:00,Immunomax,Online Store,0.0,Pfizer,Germany,EMEA,Store07
2022-08-02 00:00:00,Immunomax,Online Store,236.0,Pfizer,Australia,APAC,Store09
2022-08-09 00:00:00,Immunomax,Online Store,319.0,Pfizer,Germany,EMEA,Store08
2022-08-16 00:00:00,Immunomax,Online Store,240.0,Pfizer,Germany,EMEA,Store01
2022-08-23 00:00:00,Immunomax,Online Store,436.0,Pfizer,Canada,North America,Store11
2022-08-30 00:00:00,Immunomax,Online Store,84.0,Pfizer,South Korea,APAC,Store09
2022-09-06 00:00:00,Immunomax,Online Store,414.0,Pfizer,Australia,APAC,Store09
2022-09-13 00:00:00,Immunomax,Online Store,464.0,Pfizer,South Korea,APAC,Store11
2022-09-20 00:00:00,Immunomax,Online Store,421.0,Pfizer,Egypt,EMEA,Store10
2022-09-27 00:00:00,Immunomax,Online Store,54.0,Pfizer,South Korea,APAC,Store06
2022-10-04 00:00:00,Immunomax,Online Store,0.0,Pfizer,South Korea,APAC,Store05
2022-10-11 00:00:00,Immunomax,Online Store,380.0,Pfizer,Germany,EMEA,Store10
2022-10-18 00:00:00,Immunomax,Online Store,286.0,Pfizer,Canada,North America,Store12
2022-10-25 00:00:00,Immunomax,Online Store,447.0,Pfizer,Germany,EMEA,Store03
2022-11-01 00:00:00,Immunomax,Online Store,355.0,Pfizer,South Korea,APAC,Store10
2022-11-08 00:00:00,Immunomax,Online Store,331.0,Pfizer,Germany,EMEA,Store02
2022-11-15 00:00:00,Immunomax,Online Store,335.0,Pfizer,Canada,North America,Store07
2022-11-22 00:00:00,Immunomax,Online Store,0.0,Pfizer,Germany,EMEA,Store03
2022-11-29 00:00:00,Immunomax,Online Store,330.0,Pfizer,Germany,EMEA,Store08
2022-12-06 00:00:00,Immunomax,Online Store,482.0,Pfizer,Germany,EMEA,Store03
2022-12-13 00:00:00,Immunomax,Online Store,576.0,Pfizer,South Korea,APAC,Store07
2022-12-20 00:00:00,Immunomax,Online Store,419.0,Pfizer,Canada,North America,Store07
2022-12-27 00:00:00,Immunomax,Online Store,74.0,Pfizer,Canada,North America,Store08
2023-01-03 00:00:00,Immunomax,Online Store,530.0,Pfizer,Egypt,EMEA,Store08
2023-01-10 00:00:00,Immunomax,Online Store,102.0,Pfizer,Germany,EMEA,Store10
2023-01-17 00:00:00,Immunomax,Online Store,531.0,Pfizer,Canada,North America,Store02
2023-01-24 00:00:00,Immunomax,Online Store,87.0,Pfizer,USA,North America,Store04
2023-01-31 00:00:00,Immunomax,Online Store,376.0,Pfizer,South Korea,APAC,Store04
2023-02-07 00:00:00,Immunomax,Online Store,161.0,Pfizer,Canada,North America,Store05
2023-02-14 00:00:00,Immunomax,Online Store,140.0,Pfizer,South Korea,APAC,Store04
2023-02-21 00:00:00,Immunomax,Online Store,,Pfizer,Canada,North America,Store11
2023-02-28 00:00:00,Immunomax,Online Store,381.0,Pfizer,South Korea,APAC,Store10
2023-03-07 00:00:00,Immunomax,Online Store,402.0,Pfizer,USA,North America,Store08
2023-03-14 00:00:00,Immunomax,Online Store,538.0,Pfizer,South Korea,APAC,Store05
2023-03-21 00:00:00,Immunomax,Online Store,687.0,Pfizer,Germany,EMEA,Store08
2023-03-28 00:00:00,Immunomax,Online Store,313.0,Pfizer,South Korea,APAC,Store04
2023-04-04 00:00:00,Immunomax,Online Store,546.0,Pfizer,Canada,North America,Store12
2023-04-11 00:00:00,Immunomax,Online Store,705.0,Pfizer,Australia,APAC,Store09
2023-04-18 00:00:00,Immunomax,Online Store,244.0,Pfizer,Egypt,EMEA,Store04
2023-04-25 00:00:00,Immunomax,Online Store,0.0,Pfizer,South Korea,APAC,Store08
2023-05-02 00:00:00,Immunomax,Online Store,425.0,Pfizer,USA,North America,Store10
2023-05-09 00:00:00,Immunomax,Online Store,302.0,Pfizer,Australia,APAC,Store04
2023-05-16 00:00:00,Immunomax,Online Store,363.0,Pfizer,USA,North America,Store10
2023-05-23 00:00:00,Immunomax,Online Store,64.0,Pfizer,Egypt,EMEA,Store11
2023-05-30 00:00:00,Immunomax,Online Store,366.0,Pfizer,Australia,APAC,Store02
2023-06-06 00:00:00,Immunomax,Online Store,62.0,Pfizer,Germany,EMEA,Store11
2023-06-13 00:00:00,Immunomax,Online Store,736.0,Pfizer,Australia,APAC,Store05
2023-06-20 00:00:00,Immunomax,Online Store,222.0,Pfizer,South Korea,APAC,Store06
2023-06-27 00:00:00,Immunomax,Online Store,189.0,Pfizer,Australia,APAC,Store05
2023-07-04 00:00:00,Immunomax,Online Store,672.0,Pfizer,USA,North America,Store06
2023-07-11 00:00:00,Immunomax,Online Store,364.0,Pfizer,Germany,EMEA,Store11
2023-07-18 00:00:00,Immunomax,Online Store,0.0,Pfizer,Australia,APAC,Store09
2023-07-25 00:00:00,Immunomax,Online Store,197.0,Pfizer,Germany,EMEA,Store12
2023-08-01 00:00:00,Immunomax,Online Store,556.0,Pfizer,Canada,North America,Store11
2023-08-08 00:00:00,Immunomax,Online Store,565.0,Pfizer,Australia,APAC,Store07
2023-08-15 00:00:00,Immunomax,Online Store,406.0,Pfizer,Germany,EMEA,Store07
2023-08-22 00:00:00,Immunomax,Online Store,360.0,Pfizer,USA,North America,Store10
2023-08-29 00:00:00,Immunomax,Online Store,93.0,Pfizer,Egypt,EMEA,Store09
2023-09-05 00:00:00,Immunomax,Online Store,244.0,Pfizer,Canada,North America,Store01
2023-09-12 00:00:00,Immunomax,Online Store,573.0,Pfizer,South Korea,APAC,Store06
2023-09-19 00:00:00,Immunomax,Online Store,707.0,Pfizer,South Korea,APAC,Store01
2023-09-26 00:00:00,Immunomax,Online Store,93.0,Pfizer,Canada,North America,Store10
2023-10-03 00:00:00,Immunomax,Online Store,0.0,Pfizer,Egypt,EMEA,Store12
2023-10-10 00:00:00,Immunomax,Online Store,173.0,Pfizer,USA,North America,Store09
2023-10-17 00:00:00,Immunomax,Online Store,533.0,Pfizer,Egypt,EMEA,Store04
